DATE,DRNUMB,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,Attempt,Arrest,LarcenyCode,FID
2017-08-31T04:00:00.000Z,17435976,1958,1958,4100 S  SALINA ST,LARCENY,,Yes,Shoplifting,5478
2017-09-01T04:00:00.000Z,17437488,2011,2011,1 DESTINY USA DR,LARCENY,,Yes,Shoplifting,5479
2017-09-01T04:00:00.000Z,17438498,1450,1450,1 DESTINY USA DR,LARCENY,,,Shoplifting,5480
2017-09-02T04:00:00.000Z,17438335,1235,1235,1 DESTINY USA DR,LARCENY,,,Shoplifting,5481
2017-09-02T04:00:00.000Z,17438573,1631,1631,1800 W  GENESEE ST,LARCENY,,,Shoplifting,5482
2017-09-03T04:00:00.000Z,17439543,1126,1126,1 DESTINY USA DR,LARCENY,,Yes,Shoplifting,5483
2017-09-03T04:00:00.000Z,17439707,1423,1423,1800 E  FAYETTE ST,LARCENY,,,Shoplifting,5484
2017-09-03T04:00:00.000Z,17439910,1740,1740,800 ERIE BLVD W,LARCENY,,,Shoplifting,5485
2017-09-03T04:00:00.000Z,17440152,2217,2217,100 WALTON ST,LARCENY,,Yes,Shoplifting,5486
2017-09-03T04:00:00.000Z,17453335,1651,1652,1 DESTINY USA DR,LARCENY,,,Shoplifting,5487
2017-09-04T04:00:00.000Z,17440254,12,12,2400 JAMES ST,LARCENY,,,Shoplifting,5488
2017-09-04T04:00:00.000Z,17440849,1413,1413,1 DESTINY USA DR,LARCENY,,,Shoplifting,5489
2017-09-04T04:00:00.000Z,17441202,1933,1933,4700 ONONDAGA BLVD,LARCENY,,Yes,Shoplifting,5490
2017-09-05T04:00:00.000Z,17441788,812,812,4100 S  SALINA ST,BURGLARY,,Yes,Shoplifting,5491
2017-09-05T04:00:00.000Z,17442317,1525,1525,4100 S  SALINA ST,LARCENY,,,Shoplifting,5492
2017-09-06T04:00:00.000Z,17443751,1548,1548,1 DESTINY USA DR,LARCENY,,Yes,Shoplifting,5493
2017-09-06T04:00:00.000Z,17443809,1628,1628,1 DESTINY USA DR,LARCENY,,Yes,Shoplifting,5494
2017-09-06T04:00:00.000Z,17443964,1815,1815,1 DESTINY USA DR,LARCENY,,Yes,Shoplifting,5495
2017-09-07T04:00:00.000Z,17444741,1038,1038,4100 S  SALINA ST,LARCENY,,,Shoplifting,5496
2017-09-07T04:00:00.000Z,17445649,2227,2227,4700 ONONDAGA BLVD,LARCENY,,Yes,Shoplifting,5497
2017-09-07T04:00:00.000Z,17463747,1450,1503,100 SIMON DR,LARCENY,,Yes,Shoplifting,5498
2017-09-08T04:00:00.000Z,17446349,1231,1231,4100 S  SALINA ST,LARCENY,,Yes,Shoplifting,5499
2017-09-08T04:00:00.000Z,17446443,1340,1340,1 DESTINY USA DR,LARCENY,,Yes,Shoplifting,5500
2017-07-20T04:00:00.000Z,17376714,1300,1900,700 FIRST NORTH ST,LARCENY,,Yes,Shoplifting,5501
2017-07-21T04:00:00.000Z,17377852,1519,1519,1 DESTINY USA DR,LARCENY,,Yes,Shoplifting,5502
2017-07-21T04:00:00.000Z,17377897,1550,1550,1 DESTINY USA DR,LARCENY,,Yes,Shoplifting,5503
2017-07-21T04:00:00.000Z,17378221,2010,2010,1 DESTINY USA DR,LARCENY,,Yes,Shoplifting,5504
2017-07-21T04:00:00.000Z,17381430,1500,1500,1 DESTINY USA DR,LARCENY,,,Shoplifting,5505
2017-07-22T04:00:00.000Z,17378757,605,608,1100 N  SALINA ST,LARCENY,,Yes,Shoplifting,5506
2017-07-22T04:00:00.000Z,17378812,830,830,300 S  SALINA ST,LARCENY,,Yes,Shoplifting,5507
2017-07-24T04:00:00.000Z,17381962,2048,2048,3800 S  SALINA ST,LARCENY,,Yes,Shoplifting,5508
2017-07-25T04:00:00.000Z,17382783,1343,1343,1 DESTINY USA DR,LARCENY,,Yes,Shoplifting,5509
2017-07-25T04:00:00.000Z,17383266,1941,1941,1 DESTINY USA DR,LARCENY,,,Shoplifting,5510
2017-07-26T04:00:00.000Z,17384323,1456,1456,700 FIRST NORTH ST,LARCENY,,Yes,Shoplifting,5511
2017-07-27T04:00:00.000Z,17385395,903,903,1400 N  SALINA ST,BURGLARY,,,Shoplifting,5512
2017-07-27T04:00:00.000Z,17386151,1823,1843,1800 W  GENESEE ST,LARCENY,,,Shoplifting,5513
2017-07-27T04:00:00.000Z,17386425,2238,2238,1700 GRANT BLVD,LARCENY,,,Shoplifting,5514
2017-07-28T04:00:00.000Z,17387026,1150,1150,1 DESTINY USA DR,LARCENY,,,Shoplifting,5515
2017-07-29T04:00:00.000Z,17388035,53,53,4700 ONONDAGA BLVD,LARCENY,,Yes,Shoplifting,5516
2017-07-29T04:00:00.000Z,17388248,638,638,4100 S  SALINA ST,BURGLARY,,Yes,Shoplifting,5517
2017-11-15T05:00:00.000Z,17540359,1626,1626,1 DESTINY USA DR,LARCENY,,Yes,Shoplifting,5518
2017-07-29T04:00:00.000Z,17388747,1611,1611,1 DESTINY USA DR,LARCENY,,Yes,Shoplifting,5519
2017-07-29T04:00:00.000Z,17388802,1657,1657,500 CATHERINE ST,LARCENY,,Yes,Shoplifting,5520
2017-07-30T04:00:00.000Z,17390050,1808,1808,1 DESTINY USA DR,LARCENY,,,Shoplifting,5521
2017-07-31T04:00:00.000Z,17390848,1129,1129,700 FIRST NORTH ST,LARCENY,,Yes,Shoplifting,5522
2017-07-31T04:00:00.000Z,17391367,1750,1750,1 DESTINY USA DR,LARCENY,,Yes,Shoplifting,5523
2017-08-01T04:00:00.000Z,17392628,1459,1459,1 DESTINY USA DR,LARCENY,,,Shoplifting,5524
2017-08-02T04:00:00.000Z,17394026,1347,1347,1 DESTINY USA DR,LARCENY,,Yes,Shoplifting,5525
2017-08-03T04:00:00.000Z,17395069,538,538,1100 N  SALINA ST,LARCENY,,,Shoplifting,5526
2017-08-03T04:00:00.000Z,17395260,939,939,1 DESTINY USA DR,LARCENY,,,Shoplifting,5527
2017-08-03T04:00:00.000Z,17395503,1239,1239,1 DESTINY USA DR,LARCENY,,Yes,Shoplifting,5528
2017-08-03T04:00:00.000Z,17395671,1447,1447,700 FIRST NORTH ST,LARCENY,,,Shoplifting,5529
2017-08-03T04:00:00.000Z,17396056,1955,1955,700 FIRST NORTH ST,LARCENY,,Yes,Shoplifting,5530
2017-08-04T04:00:00.000Z,17397448,1834,1834,1 DESTINY USA DR,LARCENY,,Yes,Shoplifting,5531
2017-08-05T04:00:00.000Z,17398473,1451,1451,400 BUTTERNUT ST,LARCENY,,Yes,Shoplifting,5532
2017-08-05T04:00:00.000Z,17398727,1859,1859,1 DESTINY USA DR,LARCENY,,Yes,Shoplifting,5533
2017-08-05T04:00:00.000Z,17398940,2151,2151,1 DESTINY USA DR,LARCENY,,,Shoplifting,5534
2017-08-06T04:00:00.000Z,17399739,1446,1446,1 DESTINY USA DR,LARCENY,,Yes,Shoplifting,5535
2017-08-07T04:00:00.000Z,17400382,201,201,1 DESTINY USA DR,LARCENY,,Yes,Shoplifting,5536
2017-08-07T04:00:00.000Z,17400383,201,201,1 DESTINY USA DR,LARCENY,,Yes,Shoplifting,5537
2017-08-07T04:00:00.000Z,17401540,2010,2010,1 DESTINY USA DR,ROBBERY,,Yes,Shoplifting,5538
2017-08-08T04:00:00.000Z,17402515,1340,1340,4700 ONONDAGA BLVD,LARCENY,,,Shoplifting,5539
2017-08-08T04:00:00.000Z,17402908,1800,1800,1 DESTINY USA DR,LARCENY,,Yes,Shoplifting,5540
2017-08-08T04:00:00.000Z,17403028,1921,1921,1 DESTINY USA DR,LARCENY,,Yes,Shoplifting,5541
2017-08-08T04:00:00.000Z,17403277,2244,2244,600 HIAWATHA BLVD W,LARCENY,,,Shoplifting,5542
2017-08-09T04:00:00.000Z,17404015,1330,1330,1 DESTINY USA DR,LARCENY,,Yes,Shoplifting,5543
2017-08-09T04:00:00.000Z,17404100,1446,1446,700 FIRST NORTH ST,LARCENY,,Yes,Shoplifting,5544
2017-08-10T04:00:00.000Z,17404923,305,315,1100 N  SALINA ST,LARCENY,,,Shoplifting,5545
2017-08-10T04:00:00.000Z,17405363,1148,1148,1000 W  GENESEE ST,LARCENY,,,Shoplifting,5546
2017-08-10T04:00:00.000Z,17405423,1303,1303,500 BUTTERNUT ST,LARCENY,,,Shoplifting,5547
2017-08-10T04:00:00.000Z,17405968,1841,1841,400 BUTTERNUT ST,LARCENY,,,Shoplifting,5548
2017-08-12T04:00:00.000Z,17408655,1600,1606,4100 S  SALINA ST,LARCENY,,,Shoplifting,5549
2017-08-14T04:00:00.000Z,17411817,2118,2118,100 VALLEY DR,LARCENY,,,Shoplifting,5550
2017-08-15T04:00:00.000Z,17412550,1157,1157,700 FIRST NORTH ST,LARCENY,,Yes,Shoplifting,5551
2017-11-15T05:00:00.000Z,17540693,2117,2117,2500 ERIE BLVD E,LARCENY,,,Shoplifting,5552
2017-11-15T05:00:00.000Z,17542452,2050,2050,2500 ERIE BLVD E,LARCENY,,Yes,Shoplifting,5553
2017-11-16T05:00:00.000Z,17541263,1127,1127,4100 S  SALINA ST,LARCENY,,,Shoplifting,5554
2017-11-16T05:00:00.000Z,17541481,1443,1443,4700 ONONDAGA BLVD,LARCENY,,Yes,Shoplifting,5555
2017-11-16T05:00:00.000Z,17541540,1525,1525,1 DESTINY USA DR,LARCENY,,Yes,Shoplifting,5556
2017-11-16T05:00:00.000Z,17541776,1814,1814,1 DESTINY USA DR,LARCENY,,Yes,Shoplifting,5557
2017-11-16T05:00:00.000Z,17541827,1903,1903,1 DESTINY USA DR,ROBBERY,,Yes,Shoplifting,5558
2017-11-17T05:00:00.000Z,17542369,944,944,200 WALTON ST,LARCENY,,,Shoplifting,5559
2017-11-17T05:00:00.000Z,17542994,1642,1642,400 BUTTERNUT ST,LARCENY,,,Shoplifting,5560
2017-11-18T05:00:00.000Z,17544038,1234,1234,1 DESTINY USA DR,LARCENY,,Yes,Shoplifting,5561
2017-11-18T05:00:00.000Z,17544099,1336,1336,1 DESTINY USA DR,LARCENY,,Yes,Shoplifting,5562
2017-11-18T05:00:00.000Z,17544483,2000,2003,400 BUTTERNUT ST,LARCENY,,,Shoplifting,5563
2017-11-20T05:00:00.000Z,17546223,1113,1113,700 FIRST NORTH ST,LARCENY,,Yes,Shoplifting,5564
2017-11-20T05:00:00.000Z,17546318,1230,1230,1 DESTINY USA DR,LARCENY,,,Shoplifting,5565
2017-11-20T05:00:00.000Z,17546329,1240,1240,400 BUTTERNUT ST,LARCENY,,Yes,Shoplifting,5566
2017-11-20T05:00:00.000Z,17546382,1325,1325,1 DESTINY USA DR,LARCENY,,,Shoplifting,5567
2017-11-20T05:00:00.000Z,17546394,1334,1334,700 FIRST NORTH ST,LARCENY,,Yes,Shoplifting,5568
2017-11-20T05:00:00.000Z,17546704,1745,1745,1 DESTINY USA DR,LARCENY,,Yes,Shoplifting,5569
2017-11-21T05:00:00.000Z,17548090,1832,1832,700 ERIE BLVD W,LARCENY,,,Shoplifting,5570
2017-11-22T05:00:00.000Z,17549372,1833,1833,2000 PARK ST,LARCENY,,,Shoplifting,5571
2017-11-22T05:00:00.000Z,17549402,1858,1858,1 DESTINY USA DR,LARCENY,,Yes,Shoplifting,5572
2017-11-24T05:00:00.000Z,17551433,1631,1631,1 DESTINY USA DR,LARCENY,,Yes,Shoplifting,5573
2017-11-25T05:00:00.000Z,17552150,404,404,500 BUTTERNUT ST,LARCENY,,,Shoplifting,5574
2017-11-25T05:00:00.000Z,17552649,1520,1520,1 DESTINY USA DR,LARCENY,,Yes,Shoplifting,5575
2017-11-25T05:00:00.000Z,17552828,1803,1803,1 DESTINY USA DR,LARCENY,,Yes,Shoplifting,5576
2017-11-26T05:00:00.000Z,17553885,1545,1545,400 W  SENECA TPKE,LARCENY,,,Shoplifting,5577
2017-11-26T05:00:00.000Z,17555430,1250,1250,4700 ONONDAGA BLVD,LARCENY,,,Shoplifting,5578
2017-11-27T05:00:00.000Z,17555040,1438,1438,1 DESTINY USA DR,LARCENY,,,Shoplifting,5579
2017-11-28T05:00:00.000Z,17556395,1447,1447,4700 ONONDAGA BLVD,LARCENY,,,Shoplifting,5580
2017-11-28T05:00:00.000Z,17556576,1713,1713,1 DESTINY USA DR,LARCENY,,,Shoplifting,5581
2017-11-28T05:00:00.000Z,17556812,2043,2043,1 DESTINY USA DR,LARCENY,,Yes,Shoplifting,5582
2017-11-28T05:00:00.000Z,17556924,2236,2236,500 BUTTERNUT ST,LARCENY,,Yes,Shoplifting,5583
2017-11-29T05:00:00.000Z,17557282,916,916,900 S  SALINA ST,LARCENY,,,Shoplifting,5584
2017-11-29T05:00:00.000Z,17557607,1332,1332,1600 ERIE BLVD E,LARCENY,,Yes,Shoplifting,5585
2017-11-29T05:00:00.000Z,17557711,1456,1456,1 DESTINY USA DR,LARCENY,,Yes,Shoplifting,5586
2017-11-29T05:00:00.000Z,17557748,1526,1526,2900 ERIE BLVD E,LARCENY,,Yes,Shoplifting,5587
2017-11-30T05:00:00.000Z,17558947,1243,1243,900 S  SALINA ST,LARCENY,,Yes,Shoplifting,5588
2017-11-30T05:00:00.000Z,17559367,1812,1812,1 DESTINY USA DR,LARCENY,,,Shoplifting,5589
2017-12-01T05:00:00.000Z,17560816,1752,1755,1 DESTINY USA DR,LARCENY,,,Shoplifting,5590
2017-12-01T05:00:00.000Z,17560874,1901,1901,1 DESTINY USA DR,LARCENY,,Yes,Shoplifting,5591
2017-12-01T05:00:00.000Z,17560907,1927,1927,1 DESTINY USA DR,LARCENY,,,Shoplifting,5592
2017-12-02T05:00:00.000Z,17561955,1720,1720,1 DESTINY USA DR,LARCENY,,Yes,Shoplifting,5593
2017-12-02T05:00:00.000Z,17561990,1752,1752,1 DESTINY USA DR,LARCENY,,Yes,Shoplifting,5594
2017-12-02T05:00:00.000Z,17562015,1817,1817,1 DESTINY USA DR,LARCENY,,Yes,Shoplifting,5595
2017-12-03T05:00:00.000Z,17562845,922,922,700 FIRST NORTH ST,BURGLARY,,,Shoplifting,5596
2017-12-03T05:00:00.000Z,17563007,1421,1421,700 FIRST NORTH ST,LARCENY,,,Shoplifting,5597
2017-12-04T05:00:00.000Z,17564284,1607,1607,700 S  CROUSE AV,LARCENY,,,Shoplifting,5598
2017-12-04T05:00:00.000Z,17564599,2019,2019,1 DESTINY USA DR,LARCENY,,,Shoplifting,5599
2017-12-05T05:00:00.000Z,17564953,420,420,500 BUTTERNUT ST,LARCENY,,,Shoplifting,5600
2017-12-05T05:00:00.000Z,17565094,805,805,3100 JAMES ST,LARCENY,,,Shoplifting,5601
2017-12-05T05:00:00.000Z,17565567,1517,1517,2500 ERIE BLVD E,LARCENY,,Yes,Shoplifting,5602
2017-12-05T05:00:00.000Z,17565591,1534,1534,2500 ERIE BLVD E,LARCENY,,Yes,Shoplifting,5603
2017-12-05T05:00:00.000Z,17565676,1641,1641,4100 S  SALINA ST,LARCENY,,Yes,Shoplifting,5604
2017-12-05T05:00:00.000Z,17565823,1843,1843,700 FIRST NORTH ST,LARCENY,,Yes,Shoplifting,5605
2017-12-06T05:00:00.000Z,17567140,1919,1919,1 DESTINY USA DR,LARCENY,,,Shoplifting,5606
2017-12-06T05:00:00.000Z,17567299,2147,2147,1 DESTINY USA DR,LARCENY,,Yes,Shoplifting,5607
2017-12-07T05:00:00.000Z,17568347,1743,1743,700 FIRST NORTH ST,LARCENY,,Yes,Shoplifting,5608
2017-12-08T05:00:00.000Z,17569811,1950,1950,1 DESTINY USA DR,LARCENY,,,Shoplifting,5609
2017-12-09T05:00:00.000Z,17570910,1744,1744,1700 N  SALINA ST,LARCENY,,,Shoplifting,5610
2017-12-09T05:00:00.000Z,17570933,1802,1802,900 S  SALINA ST,LARCENY,,Yes,Shoplifting,5611
2017-12-09T05:00:00.000Z,17571188,2130,2130,400 ERIE BLVD E,LARCENY,,,Shoplifting,5612
2017-12-09T05:00:00.000Z,17573085,1230,1230,1 DESTINY USA DR,LARCENY,,,Shoplifting,5613
2017-12-12T05:00:00.000Z,17574442,1417,1417,1 DESTINY USA DR,LARCENY,,,Shoplifting,5614
2017-12-13T05:00:00.000Z,17578030,1155,1457,2500 ERIE BLVD E,LARCENY,,,Shoplifting,5615
2017-12-14T05:00:00.000Z,17577124,1559,1559,1 DESTINY USA DR,LARCENY,,,Shoplifting,5616
2017-12-15T05:00:00.000Z,17578540,1737,1737,1 DESTINY USA DR,LARCENY,,Yes,Shoplifting,5617
2017-12-17T05:00:00.000Z,17580431,1030,1030,700 ERIE BLVD W,LARCENY,,Yes,Shoplifting,5618
2017-12-17T05:00:00.000Z,17580686,1511,1511,900 S  SALINA ST,LARCENY,,,Shoplifting,5619
2017-12-17T05:00:00.000Z,17584405,0,0,4100 S  SALINA ST,LARCENY,,,Shoplifting,5620
2017-12-20T05:00:00.000Z,17584339,1345,1345,500 STATE FAIR BLVD,LARCENY,,,Shoplifting,5621
2017-12-21T05:00:00.000Z,17585440,1033,1033,2500 ERIE BLVD E,LARCENY,,Yes,Shoplifting,5622
2017-12-21T05:00:00.000Z,17586253,2339,2339,1 DESTINY USA DR,LARCENY,,Yes,Shoplifting,5623
2017-12-25T05:00:00.000Z,17590173,1222,1222,400 W  ONONDAGA ST,LARCENY,,,Shoplifting,5624
2017-12-26T05:00:00.000Z,17590910,1112,1112,1 DESTINY USA DR,LARCENY,,Yes,Shoplifting,5625
2017-12-26T05:00:00.000Z,17593154,1230,1315,500 STATE FAIR BLVD,LARCENY,,,Shoplifting,5626
2017-03-02T05:00:00.000Z,17900186,630,630,500 LYNCH AV,LARCENY,,,Unknown,5627
2017-06-30T04:00:00.000Z,17347810,1433,1433,500 S  STATE ST,LARCENY,,Yes,Unknown,5628
2017-08-13T04:00:00.000Z,17409738,1030,1030,200 CRAFTON AV,LARCENY,,Yes,From Building,2001
2017-08-13T04:00:00.000Z,17417001,1200,1200,1700 GRANT BLVD,LARCENY,,Yes,From Building,2002
2017-08-14T04:00:00.000Z,17410866,700,845,100 E  KENNEDY ST,BURGLARY,,,From Building,2003
2017-08-14T04:00:00.000Z,17411969,2000,2300,300 VILLAGE DR,BURGLARY,,,From Building,2004
2017-08-15T04:00:00.000Z,17412444,305,1030,200 ACADEMY PL,BURGLARY,,,From Building,2005
2017-08-15T04:00:00.000Z,17412565,228,305,100 S  WARREN ST,BURGLARY,,,From Building,2006
2017-08-15T04:00:00.000Z,17412860,1535,1535,4000 S  SALINA ST,LARCENY,,,From Building,2007
2017-08-16T04:00:00.000Z,17414321,1300,1430,900 ACKERMAN AV,BURGLARY,,,From Building,2008
2017-08-16T04:00:00.000Z,17414464,1612,1612,300 W  ONONDAGA ST,LARCENY,,,From Building,2009
2017-08-16T04:00:00.000Z,17415003,2318,2318,1900 E  GENESEE ST,BURGLARY,,,From Building,2010
2017-08-17T04:00:00.000Z,17415434,1023,1023,500 KIRKPATRICK ST,BURGLARY,,,From Building,2011
2017-08-18T04:00:00.000Z,17416975,1110,1110,700 WESTCOTT ST,ROBBERY,,,From Building,2012
2017-08-18T04:00:00.000Z,17417491,1400,1530,1000 TYSON PL,BURGLARY,,,From Building,2013
2017-08-18T04:00:00.000Z,17418065,1400,2300,200 FITCH ST,LARCENY,,,From Building,2014
2017-08-18T04:00:00.000Z,17418084,54,54,1700 LODI ST,ROBBERY,A,,From Building,2015
2017-08-19T04:00:00.000Z,17418651,1445,1445,400 CARBON ST,BURGLARY,,,From Building,2016
2017-08-20T04:00:00.000Z,17419483,210,210,2900 ERIE BLVD E,BURGLARY,,,From Building,2017
2017-08-21T04:00:00.000Z,17421430,1613,1613,2000 ERIE BLVD E,LARCENY,,,From Building,2018
2017-08-22T04:00:00.000Z,17422596,2130,1130,300 FURMAN ST,BURGLARY,,,From Building,2019
2017-08-22T04:00:00.000Z,17422655,1200,400,200 BUCKINGHAM AV,BURGLARY,,,From Building,2020
2017-08-22T04:00:00.000Z,17423422,2259,2259,1200 S  STATE ST,LARCENY,,Yes,From Building,2021
2017-08-22T04:00:00.000Z,17440782,0,1200,800 LANCASTER AV,BURGLARY,,,From Building,2022
2017-08-23T04:00:00.000Z,17424107,0,1200,0 PRESIDENTIAL PLZ,BURGLARY,,,From Building,2023
2017-08-23T04:00:00.000Z,17424123,1318,1318,3000 ERIE BLVD E,LARCENY,,,From Building,2024
2017-08-23T04:00:00.000Z,17424568,1830,1830,100 LILAC ST,BURGLARY,,,From Building,2025
2017-08-23T04:00:00.000Z,17424654,1926,1926,100 MAPLEWOOD AV,BURGLARY,,,From Building,2026
2017-08-23T04:00:00.000Z,17424780,2126,2126,200 EMPIRE AV,BURGLARY,,,From Building,2027
2017-08-23T04:00:00.000Z,17435681,1630,1000,1600 GRANT BLVD,BURGLARY,,,From Building,2028
2017-08-24T04:00:00.000Z,17425011,107,107,500 BUTTERNUT ST,LARCENY,,Yes,From Building,2029
2017-08-24T04:00:00.000Z,17425726,1446,1446,1200 GRANT BLVD,BURGLARY,,,From Building,2030
2017-08-24T04:00:00.000Z,17425826,730,1500,1200 GRANT BLVD,BURGLARY,,,From Building,2031
2017-08-25T04:00:00.000Z,17426621,120,120,3000 ERIE BLVD E,BURGLARY,,Yes,From Building,2032
2017-08-25T04:00:00.000Z,17427099,2200,1430,1000 HARRISON ST,BURGLARY,,,From Building,2033
2017-08-25T04:00:00.000Z,17427199,2300,500,200 LOOMIS AV,BURGLARY,,,From Building,2034
2017-08-25T04:00:00.000Z,17427425,1200,1200,200 WESTMORELAND AV,LARCENY,,,From Building,2035
2017-08-25T04:00:00.000Z,17427643,1200,1800,2300 S  STATE ST,BURGLARY,,,From Building,2036
2017-08-26T04:00:00.000Z,17427991,1930,0,200 N  GEDDES ST,BURGLARY,,,From Building,2037
2017-08-26T04:00:00.000Z,17428584,1500,1500,100 REDFIELD PL,LARCENY,,,From Building,2038
2017-08-26T04:00:00.000Z,17428869,1916,1916,300 HERKIMER ST,LARCENY,,,From Building,2039
2017-08-26T04:00:00.000Z,17432582,330,345,1000 JAMES ST,BURGLARY,,,From Building,2040
2017-08-27T04:00:00.000Z,17429800,1327,1327,300 WILSON ST,BURGLARY,,,From Building,2041
2017-08-27T04:00:00.000Z,17429962,1300,1530,300 ELM ST,BURGLARY,,,From Building,2042
2017-08-28T04:00:00.000Z,17430578,154,154,500 KIRKPATRICK ST,BURGLARY,,,From Building,2043
2017-08-28T04:00:00.000Z,17431221,1442,1442,200 ASHDALE AV,BURGLARY,,,From Building,2044
2017-08-29T04:00:00.000Z,17432630,1345,1345,100 SUNSET AV,LARCENY,,,From Building,2045
2017-08-29T04:00:00.000Z,17900989,1535,1835,100 DICKERSON ST,LARCENY,,,From Building,2046
2017-08-30T04:00:00.000Z,17436930,930,930,100 SEWARD ST,LARCENY,,,From Building,2047
2017-08-31T04:00:00.000Z,17435077,902,902,200 FURMAN ST,BURGLARY,,,From Building,2048
2017-08-31T04:00:00.000Z,17435134,1004,1004,5500 S  SALINA ST,BURGLARY,,,From Building,2049
2017-09-01T04:00:00.000Z,17437292,1735,1735,1900 ERIE BLVD E,LARCENY,,,From Building,2050
2017-09-17T04:00:00.000Z,17459627,1930,1930,300 CATHERINE ST,BURGLARY,,,From Building,2051
2017-09-17T04:00:00.000Z,17900990,1740,1040,100 DICKERSON ST,LARCENY,,,From Building,2052
2017-09-18T04:00:00.000Z,17460215,903,903,100 INTREPID LN,BURGLARY,,,From Building,2053
2017-09-18T04:00:00.000Z,17460631,1100,1400,1300 E  GENESEE ST,BURGLARY,,,From Building,2054
2017-09-18T04:00:00.000Z,17463636,2000,2100,800 TEALL AV,LARCENY,,,From Building,2055
2017-09-19T04:00:00.000Z,17461429,312,312,200 S  SALINA ST,BURGLARY,,,From Building,2056
2017-09-19T04:00:00.000Z,17461919,1234,1234,100 KELLOGG ST,BURGLARY,,,From Building,2057
2017-09-19T04:00:00.000Z,17462044,800,1100,200 KENMORE AV,BURGLARY,,,From Building,2058
2017-09-19T04:00:00.000Z,17462322,1645,1645,100 DURSTON AV,BURGLARY,,Yes,From Building,2059
2017-09-19T04:00:00.000Z,17462446,1813,1813,700 MILTON AV,LARCENY,,,From Building,2060
2017-09-19T04:00:00.000Z,17462678,2138,2138,1000 WILLIS AV,BURGLARY,,,From Building,2061
2017-09-19T04:00:00.000Z,17462757,2300,2300,1100 N  SALINA ST,LARCENY,,,From Building,2062
2017-09-20T04:00:00.000Z,17462848,1600,50,200 CRIPPEN AV,BURGLARY,,,From Building,2063
2017-09-20T04:00:00.000Z,17462874,110,126,1100 PARK ST,BURGLARY,,,From Building,2064
2017-09-20T04:00:00.000Z,17463311,1132,1132,2300 MIDLAND AV,BURGLARY,,,From Building,2065
2017-09-20T04:00:00.000Z,17463507,1205,1245,1200 HARRISON ST,BURGLARY,,,From Building,2066
2017-09-20T04:00:00.000Z,17463620,1451,1451,100 REED AV,BURGLARY,,,From Building,2067
2017-09-20T04:00:00.000Z,17463655,1512,1512,500 S  STATE ST,LARCENY,,,From Building,2068
2017-09-20T04:00:00.000Z,17463810,1704,1704,1200 N  STATE ST,BURGLARY,,,From Building,2069
2017-09-20T04:00:00.000Z,17463938,1842,1842,1100 MADISON ST,BURGLARY,,,From Building,2070
2017-09-20T04:00:00.000Z,17464099,2029,2029,1400 E  GENESEE ST,BURGLARY,,,From Building,2071
2017-09-20T04:00:00.000Z,17465249,830,1200,2000 LODI ST,BURGLARY,,,From Building,2072
2017-09-20T04:00:00.000Z,17900949,2115,2115,1 DESTINY USA DR,LARCENY,,,From Building,2073
2017-09-21T04:00:00.000Z,17465942,2319,2319,700 CATHERINE ST,ROBBERY,,,From Building,2074
2017-09-21T04:00:00.000Z,17469607,1412,1444,800 EUCLID AV,BURGLARY,,,From Building,2075
2017-09-22T04:00:00.000Z,17466525,1130,1130,300 WESTCOTT ST,BURGLARY,,,From Building,2076
2017-09-22T04:00:00.000Z,17466737,1200,1400,800 LANCASTER AV,BURGLARY,,,From Building,2077
2017-09-23T04:00:00.000Z,17468296,2200,1542,400 UNIVERSITY AV,LARCENY,,,From Building,2078
2017-09-23T04:00:00.000Z,17468716,2131,2131,700 HICKORY ST,BURGLARY,,,From Building,2079
2017-09-24T04:00:00.000Z,17469407,957,957,200 DOUGLAS ST,BURGLARY,,,From Building,2080
2017-09-24T04:00:00.000Z,17469535,1500,1130,200 CLARENDON ST,BURGLARY,,,From Building,2081
2017-09-24T04:00:00.000Z,17470488,700,1645,100 BALLANTYNE RD,BURGLARY,,,From Building,2082
2017-09-25T04:00:00.000Z,17470459,621,621,1100 BUTTERNUT ST,BURGLARY,,Yes,From Building,2083
2017-09-25T04:00:00.000Z,17470497,2300,630,1500 LODI ST,BURGLARY,,,From Building,2084
2017-09-25T04:00:00.000Z,17470678,1023,1023,1600 SOUTH AV,LARCENY,,,From Building,2085
2017-09-25T04:00:00.000Z,17470762,1139,1139,1100 PARK ST,BURGLARY,,,From Building,2086
2017-09-25T04:00:00.000Z,17470764,1141,1141,100 LAFAYETTE RD,BURGLARY,,,From Building,2087
2017-09-25T04:00:00.000Z,17471225,1709,1709,400 ROOSEVELT AV,BURGLARY,,,From Building,2088
2017-09-26T04:00:00.000Z,17471755,131,131,100 BALLANTYNE RD,LARCENY,,Yes,From Building,2089
2017-09-26T04:00:00.000Z,17472144,1042,1042,700 ERIE BLVD W,LARCENY,,,From Building,2090
2017-09-26T04:00:00.000Z,17472380,1344,1344,900 JAMES ST,BURGLARY,,,From Building,2091
2017-09-26T04:00:00.000Z,17472635,1627,1627,300 COMSTOCK AV,BURGLARY,,,From Building,2092
2017-09-26T04:00:00.000Z,17901019,750,1500,200 MAGNOLIA ST,LARCENY,,,From Building,2093
2017-09-27T04:00:00.000Z,17474056,1100,1557,300 HUDSON ST,LARCENY,,,From Building,2094
